t,MV,PV,DV,MVP,MVI,MVD,MVFF,Man
9.000000000000000000e+01,5.000000000000000000e+01,3.733400000000000318e+01,5.000000000000000000e+01,1.041010619597377200e+02,-4.170292089733082008e+01,-1.239814106240689817e+01,0.000000000000000000e+00,1.000000000000000000e+00
9.100000000000000000e+01,5.000000000000000000e+01,3.765599999999999881e+01,5.000000000000000000e+01,1.036802351092212859e+02,-4.130748510208729840e+01,-1.237275000713398931e+01,0.000000000000000000e+00,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000000e+01,3.794599999999999795e+01,5.000000000000000000e+01,1.028385814081884462e+02,-4.004058064106289549e+01,-1.279800076712555068e+01,0.000000000000000000e+00,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000000e+01,3.826899999999999835e+01,5.000000000000000000e+01,1.020805703109849389e+02,-3.896298831676786278e+01,-1.311758199421707971e+01,0.000000000000000000e+00,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,3.849399999999999977e+01,5.000000000000000000e+01,1.012363027785824130e+02,-3.771921680045993952e+01,-1.351708597812247348e+01,0.000000000000000000e+00,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,3.862299999999999756e+01,5.000000000000000000e+01,1.006481907204072854e+02,-3.702062007272015620e+01,-1.362757064768712745e+01,0.000000000000000000e+00,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,3.897800000000000153e+01,5.000000000000000000e+01,1.003110064737202123e+02,-3.684531015952431687e+01,-1.346569631419589363e+01,0.000000000000000000e+00,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,3.926800000000000068e+01,5.000000000000000000e+01,9.938309633748832539e+01,-3.544185956055763853e+01,-1.394123677693068863e+01,0.000000000000000000e+00,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000711e+01,3.959000000000000341e+01,5.000000000000000000e+01,9.862508524028481816e+01,-3.440807264637417262e+01,-1.421701259391064553e+01,0.000000000000000000e+00,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,3.991199999999999903e+01,5.000000000000000000e+01,9.778343153925196418e+01,-3.321183485283945913e+01,-1.457159668641250150e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+02,5.000000000000000000e+01,4.017000000000000171e+01,5.000000000000000000e+01,9.694177783821911021e+01,-3.202918366911924863e+01,-1.491259416909985802e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000000e+01,4.029899999999999949e+01,5.000000000000000000e+01,9.626740934484496393e+01,-3.120563407665062527e+01,-1.506177526819434043e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000711e+01,4.065299999999999869e+01,5.000000000000000000e+01,9.593022509815789078e+01,-3.108527862696572441e+01,-1.484494647119216459e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000711e+01,4.087899999999999778e+01,5.000000000000000000e+01,9.500492879329567586e+01,-2.974008360554220332e+01,-1.526484518775347254e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000000e+01,4.120100000000000051e+01,5.000000000000000000e+01,9.441420290375089053e+01,-2.910304901642027176e+01,-1.531115388733061700e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,4.149099999999999966e+01,5.000000000000000000e+01,9.357254920271802234e+01,-2.794873546920669227e+01,-1.562381373351133007e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,4.168500000000000227e+01,5.000000000000000000e+01,9.281453810551451511e+01,-2.697941990914009125e+01,-1.583511819637442208e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,4.184599999999999653e+01,5.000000000000000000e+01,9.230745481979906231e+01,-2.653725427880528898e+01,-1.577020054099377333e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.080000000000000000e+02,4.999999999999999289e+01,4.216799999999999926e+01,5.000000000000000000e+01,9.188662796928265664e+01,-2.627102579256294490e+01,-1.561560217671970996e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,4.249000000000000199e+01,5.000000000000000000e+01,9.104497426824978845e+01,-2.512837780002055510e+01,-1.591659646822923335e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,4.281300000000000239e+01,5.000000000000000000e+01,9.020332056721693448e+01,-2.399726301520408356e+01,-1.620605755201285092e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,4.287700000000000244e+01,5.000000000000000000e+01,8.935905303481440853e+01,-2.287183271389329775e+01,-1.648722032092111078e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.120000000000000000e+02,4.999999999999999289e+01,4.313499999999999801e+01,5.000000000000000000e+01,8.919176782715570084e+01,-2.315753847301512991e+01,-1.603422935414057093e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.130000000000000000e+02,4.999999999999999289e+01,4.348899999999999721e+01,5.000000000000000000e+01,8.851739933378155456e+01,-2.237696661117683306e+01,-1.614043272260472150e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.140000000000000000e+02,5.000000000000000711e+01,4.377900000000000347e+01,5.000000000000000000e+01,8.759210302891935385e+01,-2.108141077715672651e+01,-1.651069225176262734e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.150000000000000000e+02,5.000000000000000000e+01,4.406900000000000261e+01,5.000000000000000000e+01,8.683409193171583240e+01,-2.014607776914228410e+01,-1.668801416257354830e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.160000000000000000e+02,4.999999999999999289e+01,4.422999999999999687e+01,5.000000000000000000e+01,8.607608083451233938e+01,-1.921753921035641355e+01,-1.685854162415592583e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.170000000000000000e+02,5.000000000000000000e+01,4.442399999999999949e+01,5.000000000000000000e+01,8.565525398399591950e+01,-1.899301272359648962e+01,-1.666224126039942988e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.180000000000000000e+02,4.999999999999999289e+01,4.474600000000000222e+01,5.000000000000000000e+01,8.514817069828046669e+01,-1.858253999369659226e+01,-1.656563070458387443e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.190000000000000000e+02,5.000000000000000000e+01,4.506799999999999784e+01,5.000000000000000000e+01,8.430651699724759851e+01,-1.747629427410909031e+01,-1.683022272313850820e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.200000000000000000e+02,5.000000000000000000e+01,4.529399999999999693e+01,5.000000000000000000e+01,8.346486329621475875e+01,-1.638018693521086178e+01,-1.708467636100389697e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.210000000000000000e+02,5.000000000000000000e+01,4.542300000000000182e+01,5.000000000000000000e+01,8.287413740666995920e+01,-1.581288287433885031e+01,-1.706125453233110889e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.220000000000000000e+02,5.000000000000000000e+01,4.571300000000000097e+01,5.000000000000000000e+01,8.253695315998287185e+01,-1.576914153444742439e+01,-1.676781162553544746e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.230000000000000000e+02,5.000000000000000711e+01,4.603499999999999659e+01,5.000000000000000000e+01,8.177894206277936462e+01,-1.484366057755732271e+01,-1.693528148522204191e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.240000000000000000e+02,4.999999999999999289e+01,4.635699999999999932e+01,5.000000000000000000e+01,8.093728836174652486e+01,-1.375157877854710620e+01,-1.718570958319941866e+01,0.000000000000000000e+00,1.000000000000000000e+00
